# say-it community pronunciation dictionary — General American only.
#
# Columns (TAB-separated, case-insensitive lookup on `word`):
#   1. word               the lookup key
#   2. ipa                primary GenAm IPA, with stress marks (for display + future SSML backends)
#   3. respelling_us      English-like phonetic respelling, fed verbatim to macOS `say` (the path that actually works today)
#   4. alt_ipa            `|`-separated alternative IPAs, or empty
#   5. alt_respelling_us  `|`-separated alternative respellings, paired with alt_ipa by index, or empty
#   6. source_url         best citation: documented pronunciation page, official FAQ, Wikipedia anchor, etc. Leave empty if unverified.
#   7. source_label       human-readable source label (e.g. "GNU Project official", "Wikipedia § Pronunciation")
#   8. category           project | product | cli-tool | tool | cs-term | acronym | abbreviation
#   9. confidence         creator-clarified | community-consensus | contested
#                         Only use `creator-clarified` when source_url documents a creator quote / official FAQ entry.
#  10. notes              editorial context (never spoken)
#
# Why English respelling rather than IPA/PHON phonemes?
#   macOS `say` (2026 era) does not parse `[[inpt PHON]]` markup or SSML `<phoneme>` tags — both are read as literal
#   text. So we feed plain English-like spellings that the TTS's internal letter-to-sound rules render acceptably.
#   The `ipa` column is retained for display, for future cloud TTS, and for the Windows SAPI backend (which DOES
#   honor SSML phoneme tags).
#
# Adding entries:
#   - All entries are best-effort and welcome PRs to improve. Confidence should reflect what the source URL actually
#     proves, not what you believe to be true. When in doubt, mark `community-consensus` and let a future PR upgrade
#     with a real citation.
#
word	ipa	respelling_us	alt_ipa	alt_respelling_us	source_url	source_label	category	confidence	notes
udio	/ˈuː di oʊ/	OO dee oh			https://www.udio.com/	Udio	product	community-consensus	AI music app. "OO-dee-oh."
elevenlabs	/ɪ ˈlɛ vən læbz/	ih LEV un labs			https://elevenlabs.io/	ElevenLabs	project	community-consensus	AI voice synthesis. "ih-LEV-un-labs."
comfyui	/ˈkʌm fi juː aɪ/	KUM fee U I			https://www.comfy.org/	ComfyUI	tool	community-consensus	Node-based UI for Stable Diffusion. "KUM-fee U-I" (letters for UI).
braintrust	/ˈbreɪn trʌst/	BRAIN trust			https://www.braintrust.dev/	Braintrust	tool	community-consensus	LLM eval platform. Compound "brain-trust."
langsmith	/ˈlæŋ smɪθ/	LANG smith			https://www.langchain.com/langsmith	LangSmith	tool	community-consensus	LangChain's eval/observability platform. "LANG-smith."
langfuse	/ˈlæŋ fjuːz/	LANG fyooz			https://langfuse.com/	Langfuse	tool	community-consensus	Open-source LLM observability. "LANG-fyooz."
helicone	/ˈhɛ lɪ koʊn/	HEL ih kohn			https://www.helicone.ai/	Helicone	tool	community-consensus	LLM observability proxy. "HEL-ih-kohn."
posthog	/ˈpoʊst hɒɡ/	POST hog			https://posthog.com/	PostHog	tool	community-consensus	Open-source product analytics. Compound "post-hog."
sglang	/ˌɛs dʒiː ˈlæŋ/	S G lang			https://github.com/sgl-project/sglang	SGLang GitHub	tool	community-consensus	Fast LLM serving runtime. "S-G-lang" (structured-generation language).
trae	/treɪ/	tray			https://www.trae.ai/	Trae	product	community-consensus	ByteDance's AI code IDE. Single syllable "TRAY."
dia	/ˈdiː ə/	DEE uh			https://www.diabrowser.com/	The Browser Company	product	community-consensus	The Browser Company's AI browser. "DEE-uh."
tome	/toʊm/	tome					product	community-consensus	AI presentation builder (consumer product wound down 2024-2025). "TOHM" — rhymes with home.
gamma	/ˈɡæ mə/	GAM uh			https://gamma.app/	Gamma	product	community-consensus	AI deck/site builder. Greek letter γ — "GAM-uh."
descript	/dɪ ˈskrɪpt/	dih SKRIPT			https://www.descript.com/	Descript	product	community-consensus	AI audio/video editor. "dih-SKRIPT" — stress on second syllable.
figma	/ˈfɪɡ mə/	FIG muh			https://www.figma.com/	Figma	product	community-consensus	Design tool. "FIG-muh" (hard G). Not "FEE-gma."
framer	/ˈfreɪ mər/	FRAY mer			https://www.framer.com/	Framer	product	community-consensus	Web design + code tool. "FRAY-mer."
nushell	/ˈnuː ʃɛl/	NOO shell			https://www.nushell.sh/	Nushell	cli-tool	community-consensus	Structured-data shell. "NOO-shell" — letter "Nu" + shell.
fish	/fɪʃ/	fish			https://fishshell.com/	fish shell	cli-tool	community-consensus	Friendly Interactive SHell. Same as the animal.
starship	/ˈstɑːr ʃɪp/	STAR ship			https://starship.rs/	Starship	cli-tool	community-consensus	Cross-shell prompt. Standard compound "star-ship."
atuin	/ˈeɪ tuː ɪn/	AY too in	/ə ˈtuː ɪn/	uh TOO in	https://atuin.sh/	Atuin	cli-tool	contested	Shell history manager. Aztec turtle deity — "AY-too-in" common.
jujutsu	/dʒuː ˈdʒʊt suː/	joo JUT soo			https://github.com/jj-vcs/jj	jj VCS GitHub	cli-tool	community-consensus	Git-compatible VCS (jj). Japanese "gentle art" — "joo-JUT-soo."
sapling	/ˈsæp lɪŋ/	SAP ling			https://sapling-scm.com/	Sapling SCM	cli-tool	community-consensus	Meta's VCS. Same as the young tree.
moe	/ˌɛm oʊ ˈiː/	M O E	/moʊ/	moh	https://huggingface.co/blog/moe	HuggingFace MoE blog	acronym	contested	Mixture of Experts. Spelled "M-O-E" in papers; some pronounce it "MOH" like the Three Stooges character.
rlhf	/ˌɑːr ɛl eɪtʃ ˈɛf/	R L H F			https://openai.com/research/learning-from-human-preferences	OpenAI research	acronym	community-consensus	Reinforcement Learning from Human Feedback. Always spelled out.
agi	/ˌeɪ dʒiː ˈaɪ/	A G I			https://en.wikipedia.org/wiki/Artificial_general_intelligence	Wikipedia	acronym	community-consensus	Artificial General Intelligence. Letters "A-G-I."
HTTP	/ˌeɪtʃ tiː tiː ˈpiː/	H T T P					acronym	community-consensus	Letters "H-T-T-P". Never one syllable.
HTTPS	/ˌeɪtʃ tiː tiː piː ˈɛs/	H T T P S					acronym	community-consensus	Letters "H-T-T-P-S".
TCP	/ˌtiː siː ˈpiː/	T C P					acronym	community-consensus	Letters "T-C-P". Transmission Control Protocol.
UDP	/ˌjuː diː ˈpiː/	U D P					acronym	community-consensus	Letters "U-D-P". User Datagram Protocol.
SSL	/ˌɛs ɛs ˈɛl/	S S L					acronym	community-consensus	Letters "S-S-L". Deprecated in favor of TLS but term persists.
QUIC	/kwɪk/	quick			https://datatracker.ietf.org/doc/html/rfc9000	IETF RFC 9000	acronym	creator-clarified	IETF + Google docs: "quick". From "Quick UDP Internet Connections".
CORS	/kɔːrz/	cores	/ˌsiː oʊ ɑːr ˈɛs/	C O R S	https://fetch.spec.whatwg.org/	WHATWG Fetch	acronym	community-consensus	"cores"; rhymes with "doors". Cross-Origin Resource Sharing.
CSRF	/ˈsiː sɜːrf/	sea surf	/ˌsiː ɛs ɑːr ˈɛf/	C S R F	https://owasp.org/www-community/attacks/csrf	OWASP	acronym	contested	OWASP-favored "sea-surf"; letter-by-letter common too.
XSS	/ˌɛks ɛs ˈɛs/	X S S					acronym	community-consensus	Letters "X-S-S". Cross-Site Scripting.
YAML	/ˈjæməl/	yam ul			https://yaml.org/	yaml.org	acronym	creator-clarified	yaml.org tagline historically read "YAML Ain't Markup Language" and FAQ stated "rhymes with camel". "YAM-uhl".
TOML	/toʊml/	tohml			https://toml.io/	toml.io	acronym	creator-clarified	Tom Preston-Werner (creator): "rhymes with knoll/troll/roll".
SDK	/ˌɛs diː ˈkeɪ/	S D K					acronym	community-consensus	Letters "S-D-K". Software Development Kit.
CLI	/ˌsiː ɛl ˈaɪ/	C L I					acronym	community-consensus	Letters "C-L-I". Command Line Interface.
URL	/ˌjuː ɑːr ˈɛl/	U R L	/ɜːrl/	earl		W3C / community	acronym	contested	Letter-by-letter dominant; Tim Berners-Lee uses "earl" but it never stuck.
URI	/ˌjuː ɑːr ˈaɪ/	U R I	/ˈjʊəri/	yoo ree			acronym	contested	Letter-by-letter dominant; "yoo-ree" rare.
UUID	/ˌjuː juː aɪ ˈdiː/	U U I D					acronym	community-consensus	Letters "U-U-I-D". Universally Unique Identifier.
GUID	/ɡwɪd/	gwid	/ˌdʒiː juː aɪ ˈdiː/	G U I D		Microsoft (historical)	acronym	contested	Microsoft "gwid"; non-MS world tends letter-by-letter.
HTML	/ˌeɪtʃ tiː ɛm ˈɛl/	H T M L					acronym	community-consensus	Letters "H-T-M-L".
CSS	/ˌsiː ɛs ˈɛs/	C S S					acronym	community-consensus	Letters "C-S-S".
XML	/ˌɛks ɛm ˈɛl/	X M L					acronym	community-consensus	Letters "X-M-L".
WebSocket	/ˈwɛb sɒkɪt/	web socket					tool	community-consensus	"web-SOCK-it". Two words.
NoSQL	/ˌnoʊ ˌɛs kjuː ˈɛl/	no S Q L	/ˌnoʊ ˈsiːkwəl/	no sequel	https://en.wikipedia.org/wiki/NoSQL	Wikipedia	acronym	contested	"no-S-Q-L" dominant; "no-sequel" parallels SQL→sequel reading.
Sass	/sæs/	sass			https://sass-lang.com/	Sass docs	tool	community-consensus	English word "sass". CSS preprocessor.
SCSS	/ˌɛs siː ɛs ˈɛs/	S C S S					acronym	community-consensus	Letters "S-C-S-S". "Sassy CSS" recursive expansion.
Less	/lɛs/	less			https://lesscss.org/	Less docs	tool	community-consensus	English word "less". CSS preprocessor.
OpenID	/ˈoʊpən aɪ ˈdiː/	open I D			https://openid.net/	OpenID Foundation	acronym	community-consensus	"OPEN I-D".
OAuth2	/oʊˈɔːθ tuː/	oh auth two					acronym	community-consensus	"oh-AUTH two". Same prefix as OAuth.
VPN	/ˌviː piː ˈɛn/	V P N					acronym	community-consensus	Letters "V-P-N". Virtual Private Network.
TensorFlow	/ˈtɛnsər floʊ/	tenser flow			https://www.tensorflow.org/	TensorFlow docs	product	community-consensus	"TEN-sir-flow". Google ML framework.
Keras	/ˈkɛrəs/	KAIR uss			https://keras.io/	Keras docs	product	creator-clarified	François Chollet (creator): "KEHR-uss", rhymes with "Aaron".
YOLO	/ˈjoʊ loʊ/	yoh loh			https://arxiv.org/abs/1506.02640	YOLO paper	product	community-consensus	"YOH-loh" — You Only Look Once. Same as the slang.
Whisper	/ˈwɪspər/	whisper			https://openai.com/research/whisper	OpenAI	product	community-consensus	English word "whisper". OpenAI speech-to-text.
Mermaid	/ˈmɜːr meɪd/	mermaid			https://mermaid.js.org/	Mermaid docs	tool	community-consensus	English word. Diagram-as-code framework.
Excalidraw	/ɛkˈskælɪ drɔː/	ex CAL i draw			https://excalidraw.com/	Excalidraw	tool	community-consensus	"ex-CAL-i-draw". King Arthur sword + "draw".
tldraw	/ˌtiː ɛl ˈdrɔː/	T L draw			https://tldraw.dev/	tldraw	tool	creator-clarified	Letters "T-L" then "draw". Steve Ruiz (creator) confirmed.
Logseq	/lɒɡˈsiːk/	log seek			https://logseq.com/	Logseq	product	creator-clarified	"log-SEEK"; log + sequence. Knowledge-graph notes.
AppFlowy	/æpˈfloʊi/	app FLOH ee			https://appflowy.io/	AppFlowy	product	community-consensus	"app-FLOH-ee". Notion alternative.
Affine	/əˈfaɪn/	uh fine	/ˈæfaɪn/	AF fyne	https://affine.pro/	Affine (Toeverything)	product	contested	Toeverything launches with "a-FINE"; math/CS reading "AF-fine" also heard.
Anytype	/ˈɛni taɪp/	enny type			https://anytype.io/	Anytype	product	community-consensus	"ENNY-type". Local-first P2P knowledge tool.
Gitea	/ɡɪˈteɪ ə/	gi TAY uh			https://docs.gitea.com/	Gitea docs	product	community-consensus	"gi-TAY-uh". Self-hosted Git service.
Forgejo	/fɔːrˈdʒeɪ joʊ/	for JAY yo			https://forgejo.org/	Forgejo	product	community-consensus	Esperanto-style; "for-JAY-yo". Gitea fork.
Slidev	/ˈslaɪ dɛv/	SLIE dev			https://sli.dev/	Slidev	tool	creator-clarified	Anthony Fu (creator): "SLIE-dev"; slide + dev.
Yazi	/ˈjɑː ziː/	YAH zee			https://yazi-rs.github.io/	Yazi docs	cli-tool	community-consensus	Chinese 鸭子 (duck). "YAH-zee". Terminal file manager.
Ghostty	/ˈɡoʊsti/	ghost ee			https://ghostty.org/	Ghostty	product	creator-clarified	Mitchell Hashimoto (creator): "GHOST-ee". GPU terminal.
viem	/viːm/	veem			https://viem.sh/	viem docs	tool	creator-clarified	One syllable, "veem". TypeScript Ethereum library.
wagmi	/ˈwæɡ mi/	WAG mee			https://wagmi.sh/	wagmi docs	tool	community-consensus	"WAG-mee". "We are all gonna make it" — React hooks for Ethereum.
Streamlit	/ˈstriːm lɪt/	STREEM lit			https://streamlit.io/	Streamlit	product	community-consensus	"STREEM-lit". Python data-app framework.
Gradio	/ˈɡreɪ di oʊ/	GRAY dee oh			https://gradio.app/	Gradio	product	community-consensus	"GRAY-dee-oh". HF Spaces default UI.
Coqui	/ˈkoʊ kiː/	KO kee			https://coqui.ai/	Coqui	product	community-consensus	Puerto Rican coquí frog; "KO-kee". Open TTS.
Vicuna	/vɪˈkuː njə/	vi KOON yah			https://lmsys.org/	LMSYS	product	community-consensus	South American camelid; "vih-KOON-yah". LMSYS fine-tune.
LLaVA	/ˈlɑː vɑː/	LAH vah			https://llava-vl.github.io/	LLaVA	product	community-consensus	"LAH-vah" like "lava". Large Language-and-Vision Assistant.
LoRA	/ˈlɔːr ə/	LOR ah			https://arxiv.org/abs/2106.09685	LoRA paper	cs-term	community-consensus	"LOR-uh". Low-Rank Adaptation.
QLoRA	/ˌkjuː ˈlɔːr ə/	Q LOR ah			https://arxiv.org/abs/2305.14314	QLoRA paper	cs-term	community-consensus	"Q-LOR-uh". Quantized LoRA.
PEFT	/pɛft/	peft			https://huggingface.co/docs/peft	PEFT docs	tool	community-consensus	"peft". Parameter-Efficient Fine-Tuning.
HTTPie	/ˌeɪtʃ tiː tiː piː ˈaɪ/	H T T P aye			https://httpie.io/docs/cli	HTTPie docs	cli-tool	creator-clarified	"aitch-tee-tee-pie" — like the suffix "-ie" in English.
Bruno	/ˈbruː noʊ/	BROO no			https://www.usebruno.com/	Bruno	tool	community-consensus	"BROO-noh". Git-friendly API client.
Hoppscotch	/ˈhɒp skɒtʃ/	HOP skotch			https://hoppscotch.io/	Hoppscotch	tool	community-consensus	"HOP-skotch"; the playground game. API client.
Dify	/ˈdiː faɪ/	DEE fye			https://dify.ai/	Dify	product	community-consensus	"DEE-fye"; do + ify. LLM app platform.
Hunyuan	/ˌhuːn juˈɑːn/	hoon yoo en			https://hunyuan.tencent.com/	Tencent Hunyuan	product	community-consensus	Tencent 混元 "hùn yuán"; approximated "HOON-yoo-en".
Dijkstra	/ˈdaɪk strɑː/	DIKE strah			https://www.cs.utexas.edu/users/EWD/	Edsger Dijkstra archive	cs-term	creator-clarified	Dutch: "DIKE-strah". Edsger himself corrected English speakers many times.
trie	/triː/	tree	/traɪ/	try	https://en.wikipedia.org/wiki/Trie	Knuth TAOCP	cs-term	contested	Knuth (creator): "tree" (from "retrieval"). Most engineers say "try" to disambiguate from binary tree.
DAG	/dæɡ/	dag	/ˌdiː eɪ ˈdʒiː/	D A G			acronym	contested	"dag" common in pipeline tools (Airflow, dagster); letter-by-letter "D-A-G" in CS papers.
CRDT	/ˌsiː ɑːr diː ˈtiː/	C R D T			https://crdt.tech/	crdt.tech	acronym	community-consensus	Letters "C-R-D-T". Conflict-free Replicated Data Type.
ACID	/ˈæsɪd/	acid			https://en.wikipedia.org/wiki/ACID	Wikipedia	acronym	community-consensus	"acid" — the word. Atomicity, Consistency, Isolation, Durability.
BASE	/beɪs/	base			https://en.wikipedia.org/wiki/Eventual_consistency	Wikipedia	acronym	community-consensus	"base" — the word. Basically Available, Soft state, Eventual consistency.
CAP	/kæp/	cap			https://en.wikipedia.org/wiki/CAP_theorem	Wikipedia	acronym	community-consensus	"cap" — the word. CAP theorem: Consistency, Availability, Partition tolerance.
REPL	/ˈrɛpəl/	reh puhl	/ˌɑːr iː piː ˈɛl/	R E P L	https://en.wikipedia.org/wiki/Read%E2%80%93eval%E2%80%93print_loop	Wikipedia	acronym	contested	"REP-uhl" common in Lisp/Clojure; letter-by-letter common elsewhere. Read-Eval-Print Loop.
FIFO	/ˈfaɪ foʊ/	FYE foh			https://en.wikipedia.org/wiki/FIFO_(computing_and_electronics)	Wikipedia	acronym	community-consensus	"FYE-foh". First In First Out.
LIFO	/ˈlaɪ foʊ/	LIE foh	/ˈliː foʊ/	LEE foh	https://en.wikipedia.org/wiki/Stack_(abstract_data_type)	Wikipedia	acronym	contested	"LIE-foh" common in US; "LEE-foh" also heard. Last In First Out.
LRU	/ˌɛl ɑːr ˈjuː/	L R U					acronym	community-consensus	Letters "L-R-U". Least Recently Used.
AOT	/ˌeɪ oʊ ˈtiː/	A O T			https://en.wikipedia.org/wiki/Ahead-of-time_compilation	Wikipedia	acronym	community-consensus	Letters "A-O-T". Ahead-of-Time compilation. Counterpart to JIT.
NAT	/næt/	nat	/ˌɛn eɪ ˈtiː/	N A T	https://en.wikipedia.org/wiki/Network_address_translation	Wikipedia	acronym	contested	"nat" the word common; "N-A-T" also heard. Network Address Translation.
DHCP	/ˌdiː eɪtʃ siː ˈpiː/	D H C P					acronym	community-consensus	Letters "D-H-C-P".
BGP	/ˌbiː dʒiː ˈpiː/	B G P					acronym	community-consensus	Letters "B-G-P". Border Gateway Protocol.
OSPF	/ˌoʊ ɛs piː ˈɛf/	O S P F					acronym	community-consensus	Letters "O-S-P-F". Open Shortest Path First.
WAN	/wæn/	wan	/ˌdʌbəl juː eɪ ˈɛn/	double you A N			acronym	community-consensus	"wan" rhymes with "pan". Wide Area Network.
LAN	/læn/	lan					acronym	community-consensus	"lan" rhymes with "pan". Local Area Network.
ICMP	/ˌaɪ siː ɛm ˈpiː/	I C M P					acronym	community-consensus	Letters "I-C-M-P". Internet Control Message Protocol.
ARP	/ɑːrp/	arp					acronym	community-consensus	"arp" the word. Address Resolution Protocol.
MTU	/ˌɛm tiː ˈjuː/	M T U					acronym	community-consensus	Letters "M-T-U". Maximum Transmission Unit.
mTLS	/ˌɛm tiː ɛl ˈɛs/	m T L S					acronym	community-consensus	"m-T-L-S". Mutual TLS.
OWASP	/ˈoʊ wæsp/	oh wasp			https://owasp.org/	OWASP	acronym	creator-clarified	"oh-WASP". Open Worldwide Application Security Project.
SBOM	/ˈɛs bɒm/	S bom	/ˌɛs biː oʊ ˈɛm/	S B O M	https://www.cisa.gov/sbom	CISA	acronym	contested	"S-bom" common; letter-by-letter also heard. Software Bill of Materials.
CVE	/ˌsiː viː ˈiː/	C V E			https://www.cve.org/	MITRE CVE	acronym	community-consensus	Letters "C-V-E". Common Vulnerabilities and Exposures.
CVSS	/ˌsiː viː ɛs ˈɛs/	C V S S			https://www.first.org/cvss/	FIRST CVSS	acronym	community-consensus	Letters "C-V-S-S".
MFA	/ˌɛm ɛf ˈeɪ/	M F A					acronym	community-consensus	Letters "M-F-A". Multi-Factor Authentication.
2FA	/ˌtuː ɛf ˈeɪ/	two F A					acronym	community-consensus	"two-F-A". Two-Factor Authentication.
SSO	/ˌɛs ɛs ˈoʊ/	S S O					acronym	community-consensus	Letters "S-S-O". Single Sign-On.
RBAC	/ˈɑːr bæk/	R back	/ˌɑːr biː eɪ ˈsiː/	R B A C			acronym	contested	"R-back" common in Kubernetes; letter-by-letter in enterprise. Role-Based Access Control.
WAF	/wɑːf/	waff	/ˌdʌbəl juː eɪ ˈɛf/	double you A F			acronym	community-consensus	"waff" common; rhymes with "Jeff". Web Application Firewall.
SIEM	/siːm/	seem					acronym	community-consensus	"seem" — like the word. Security Information and Event Management.
HIPAA	/ˈhɪpə/	HIP uh			https://www.hhs.gov/hipaa/	HHS.gov	acronym	community-consensus	"HIP-uh". One P only in pronunciation. Health Insurance Portability and Accountability Act.
GDPR	/ˌdʒiː diː piː ˈɑːr/	G D P R					acronym	community-consensus	Letters "G-D-P-R".
nonce	/nɒns/	nonce					cs-term	community-consensus	"nonce" — single syllable. "Number used Once". Common in crypto.
GPU	/ˌdʒiː piː ˈjuː/	G P U					acronym	community-consensus	Letters "G-P-U". Graphics Processing Unit.
CPU	/ˌsiː piː ˈjuː/	C P U					acronym	community-consensus	Letters "C-P-U".
TPU	/ˌtiː piː ˈjuː/	T P U			https://cloud.google.com/tpu	Google Cloud	acronym	community-consensus	Letters "T-P-U". Tensor Processing Unit.
NPU	/ˌɛn piː ˈjuː/	N P U					acronym	community-consensus	Letters "N-P-U". Neural Processing Unit.
ASIC	/ˈeɪ sɪk/	AY sik					acronym	community-consensus	"AY-sik". Application-Specific Integrated Circuit.
FPGA	/ˌɛf piː dʒiː ˈeɪ/	F P G A					acronym	community-consensus	Letters "F-P-G-A".
SIMD	/sɪmd/	simd	/ˌɛs aɪ ɛm ˈdiː/	S I M D			acronym	contested	"simd" one syllable common; letter-by-letter also heard. Single Instruction Multiple Data.
DRAM	/ˈdiːræm/	DEE ram					acronym	community-consensus	"DEE-ram". Dynamic RAM.
SRAM	/ˈɛsræm/	S ram					acronym	community-consensus	"S-ram". Static RAM.
NVMe	/ˌɛn viː ɛm ˈiː/	N V M E	/ˈɛnvi ɛm iː/	ENVY M E	https://nvmexpress.org/	NVM Express	acronym	contested	Letter-by-letter dominant; "envy-M-E" rare. Non-Volatile Memory Express.
RAID	/reɪd/	raid					acronym	community-consensus	"raid" the word. Redundant Array of Independent Disks.
DMA	/ˌdiː ɛm ˈeɪ/	D M A					acronym	community-consensus	Letters "D-M-A". Direct Memory Access.
ECC	/ˌiː siː ˈsiː/	E C C					acronym	community-consensus	Letters "E-C-C". Error-Correcting Code.
GitOps	/ˈɡɪt ɒps/	git ops			https://www.gitops.tech/	gitops.tech	acronym	community-consensus	"git-ops".
DevOps	/ˈdɛv ɒps/	dev ops					acronym	community-consensus	"dev-ops".
MLOps	/ˌɛm ɛl ˈɒps/	M L ops					acronym	community-consensus	"M-L ops".
LLMOps	/ˌɛl ɛl ɛm ˈɒps/	L L M ops					acronym	community-consensus	"L-L-M ops".
FinOps	/ˈfɪn ɒps/	fin ops			https://www.finops.org/	FinOps Foundation	acronym	community-consensus	"fin-ops". Financial operations for cloud.
SOA	/ˌɛs oʊ ˈeɪ/	S O A					acronym	community-consensus	Letters "S-O-A". Service-Oriented Architecture.
ELT	/ˌiː ɛl ˈtiː/	E L T					acronym	community-consensus	Letters "E-L-T". Extract, Load, Transform. Successor to ETL.
CNN	/ˌsiː ɛn ˈɛn/	C N N					acronym	community-consensus	Letters "C-N-N". Convolutional Neural Network.
RNN	/ˌɑːr ɛn ˈɛn/	R N N					acronym	community-consensus	Letters "R-N-N". Recurrent Neural Network.
LSTM	/ˌɛl ɛs tiː ˈɛm/	L S T M					acronym	community-consensus	Letters "L-S-T-M". Long Short-Term Memory.
GRU	/ˌdʒiː ɑːr ˈjuː/	G R U					acronym	community-consensus	Letters "G-R-U". Gated Recurrent Unit.
GAN	/ɡæn/	gan	/ˌdʒiː eɪ ˈɛn/	G A N	https://arxiv.org/abs/1406.2661	Goodfellow et al.	acronym	community-consensus	"gan" the word common; letters in formal contexts. Generative Adversarial Network.
VAE	/ˌviː eɪ ˈiː/	V A E					acronym	community-consensus	Letters "V-A-E". Variational Autoencoder.
ReLU	/ˈreɪ luː/	RAY loo	/ˈrɛ luː/	REH loo			cs-term	contested	"RAY-loo" common in US; "REH-loo" also heard. Rectified Linear Unit.
GeLU	/ˈdʒɛ luː/	JELL oo	/ˌdʒiː ɛl ˈjuː/	G E L U	https://arxiv.org/abs/1606.08415	Hendrycks & Gimpel	cs-term	contested	"JELL-oo" common; "G-E-L-U" also heard. Gaussian Error Linear Unit.
SwiGLU	/ˈswiː ɡluː/	swee gloo			https://arxiv.org/abs/2002.05202	Shazeer	cs-term	community-consensus	"swee-GLOO". Swish-Gated Linear Unit.
RoPE	/roʊp/	rope			https://arxiv.org/abs/2104.09864	RoFormer paper	cs-term	community-consensus	"rope" the word. Rotary Position Embedding.
tanh	/tæntʃ/	tanch	/ˌtiː eɪ ɛn ˈeɪtʃ/	T A N H			cs-term	contested	"tanch" rhymes with "ranch" common; "T-A-N-H" letters also heard. Hyperbolic tangent.
